angle,distance
1.3441762317312578,128.5
1.365992847381187,128.75
1.4011721401166977,129.0
1.4238068788534992,129.25
1.4611678331540028,129.5
1.4892567258032865,130.0
1.476166756413329,130.0
1.4982560797588822,130.5
1.5541611573618257,131.0
1.5421620187543645,131.5
1.5642513420999178,132.25
1.5860679577498469,133.25
1.626974112093464,134.5
1.6302466044409534,135.5
1.6520632200908825,137.0
1.6741525434364357,138.5
1.6973326975644856,139.5
1.7194220209100388,141.25
1.736875313429982,143.25
1.7633279599055212,144.75
1.7854172832510744,146.75
1.8075066065966274,148.75
1.825232606812195,150.75
1.851685253287734,152.5
1.8737745766332872,155.25
1.8958638999788404,157.25
1.9176805156287695,162.0
1.940042546669947,163.25
1.961859162319876,165.5
1.9752218394054577,168.25
1.997311162751011,171.75
2.019400486096564,175.25
2.041489809442117,178.75
2.0635791327876705,183.0
2.0853957484375996,186.5
2.1083031948700253,190.75
2.1282108566505857,196.0
2.1524818415611318,200.5
2.174571164906685,205.75
2.1966604882522383,211.0
2.2187498115977915,217.0
2.2187498115977915,223.25
2.262928458288898,229.5
2.2501111965945646,236.75
2.2711096891576212,244.5
2.2866540278081957,253.0
