#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
0.0000000000,0.0000000000,1.4062500000
0.0040000004,0.0000000000,1.4062500000
0.0080000009,0.0000000000,1.4062500000
0.0120000004,0.0000000000,1.4062500000
0.0170000019,0.0000000000,1.4062500000
0.0209999990,0.0000000000,1.4062500000
0.0250000000,0.0000000000,1.4062500000
0.0289999980,0.0000000000,1.4062500000
0.0340000033,0.0000000000,1.4062500000
0.0379999995,0.0000000000,1.4062500000
0.0430000019,0.0000000000,1.4062500000
0.0480000019,0.0000000000,1.4062500000
0.0519999980,0.0000000000,1.4062500000
0.0559999990,0.0000000000,1.4062500000
0.0610000038,0.0000000000,1.4062500000
0.0650000000,0.0000000000,1.4062500000
0.0690000009,0.0000000000,1.4062500000
0.0730000019,0.0000000000,1.4062500000
0.0780000019,0.0000000000,1.4062500000
0.0820000076,0.0000000000,1.4062500000
0.0869999980,0.0000000000,1.4062500000
0.0919999980,0.0000000000,1.4062500000
0.0960000038,0.0000000000,1.4062500000
0.1000000000,0.0000000000,1.4062500000
0.1039999961,0.0000000000,1.4062500000
0.1089999914,0.0000000000,1.4062500000
0.1129999995,0.0000000000,1.4062500000
0.1169999957,0.0000000000,1.4062500000
0.1220000028,0.0000000000,1.4062500000
0.1259999990,0.0000000000,1.4062500000
0.1309999942,0.0000000000,1.4062500000
0.1350000023,0.0000000000,1.4062500000
0.1399999980,0.0000000000,1.4062500000
0.1439999961,0.0000000000,1.4062500000
0.1480000019,0.0000000000,1.4062500000
0.1529999971,0.0000000000,1.4062500000
0.1570000076,0.0000000000,1.4062500000
0.1610000038,0.0000000000,1.4062500000
0.1650000095,0.0000000000,1.4062500000
0.1710000038,0.0000000000,1.4062500000
0.1750000000,0.0000000000,1.4062500000
0.1790000057,0.0000000000,1.4062500000
0.1840000057,0.0000000000,1.4062500000
0.1879999923,0.0000000000,1.4062500000
0.1920000076,0.0000000000,1.4062500000
0.1959999942,0.0000000000,1.4062500000
0.2009999990,0.0000000000,1.4062500000
0.2049999952,0.0000000000,1.4062500000
0.2090000152,0.0000000000,1.4062500000
0.2150000095,0.0000000000,1.4062500000
0.2190000057,0.0000000000,1.4062500000
0.2230000019,0.0000000000,1.4062500000
0.2269999980,0.0000000000,1.4062500000
0.2319999933,0.0000000000,1.4062500000
0.2360000133,0.0000000000,1.4062500000
0.2399999856,0.0000000000,1.4062500000
0.2450000047,0.0000000000,1.4062500000
0.2490000009,0.0000000000,1.4062500000
0.2529999971,0.0000000000,1.4062500000
0.2590000152,0.0000000000,1.4062500000
0.2630000114,0.0000000000,1.4062500000
0.2669999837,0.0000000000,1.4062500000
0.2710000038,0.0000000000,1.4062500000
0.2759999990,0.0000000000,1.4062500000
0.2799999952,0.0000000000,1.4062500000
0.2840000152,0.0000000000,1.4062500000
0.2890000152,0.0000000000,1.4062500000
0.2930000114,0.0000000000,1.4062500000
0.2969999790,0.0000000000,1.4062500000
0.3019999980,0.0000000000,1.4062500000
0.3070000171,0.0000000000,1.4062500000
0.3109999895,0.0000000000,1.4062500000
0.3150000095,0.0000000000,1.4062500000
0.3199999809,0.0000000000,1.4062500000
0.3240000009,0.0000000000,1.4062500000
0.3280000209,0.0000000000,1.4062500000
0.3319999933,0.0000000000,1.4062500000
0.3370000123,0.0000000000,1.4062500000
0.3420000076,0.0000000000,1.4062500000
0.3459999799,0.0000000000,1.4062500000
0.3510000228,0.0000000000,1.4062500000
0.3549999952,0.0000000000,1.4062500000
0.3589999914,0.0000000000,1.4062500000
0.3639999866,0.0000000000,1.4062500000
0.3680000066,0.0000000000,1.4062500000
0.3720000028,0.0000000000,1.4062500000
0.3759999752,0.0000000000,1.4062500000
0.3810000228,0.0000000000,1.4062500000
0.3860000133,0.0000000000,1.4062500000
0.3899999809,0.0000000000,1.4062500000
0.3950000000,0.0000000000,1.4062500000
0.3989999771,0.0000000000,1.4062500000
0.4029999732,0.0000000000,1.4062500000
0.4070000171,0.0000000000,1.4062500000
0.4119999885,0.0000000000,1.4062500000
0.4159999847,0.0000000000,1.4062500000
0.4199999809,0.0000000000,1.4062500000
0.4250000000,0.0000000000,1.4062500000
0.4300000190,0.0000000000,1.4062500000
0.4339999675,0.0000000000,1.4062500000
0.4380000114,0.0000000000,1.4062500000
0.4429999828,0.0000000000,1.4062500000
0.4469999790,0.0000000000,1.4062500000
0.4510000228,0.0000000000,1.4062500000
0.4559999942,0.0000000000,1.4062500000
0.4599999904,0.0000000000,1.4062500000
0.4639999866,0.0000000000,1.4062500000
0.4699999809,0.0000000000,1.4062500000
0.4740000247,0.0000000000,1.4062500000
0.4779999732,0.0000000000,1.4062500000
0.4819999694,0.0000000000,1.4062500000
0.4869999885,0.0000000000,1.4062500000
0.4909999847,0.0000000000,1.4062500000
0.4949999809,0.0000000000,1.4062500000
0.5000000000,0.0000000000,1.4062500000
0.5039999961,0.0000000000,1.4062500000
0.5079999923,0.0000000000,1.4062500000
0.5130000114,0.0000000000,1.4062500000
0.5180000305,0.0000000000,1.4062500000
0.5220000267,0.0000000000,1.4062500000
0.5260000228,0.0000000000,1.4062500000
0.5310000419,0.0000000000,1.4062500000
0.5350000381,0.0000000000,1.4062500000
0.5389999866,0.0000000000,1.4062500000
0.5429999828,0.0000000000,1.4062500000
0.5479999542,0.0000000000,1.4062500000
0.5519999980,0.0000000000,1.4062500000
0.5569999694,0.0000000000,1.4062500000
0.5619999885,0.0000000000,1.4062500000
0.5659999847,0.0000000000,1.4062500000
0.5699999809,0.0000000000,1.4062500000
0.5750000000,0.0000000000,1.4062500000
0.5789999961,0.0000000000,1.4062500000
0.5829999923,0.0000000000,1.4062500000
0.5869999885,0.0000000000,1.4062500000
0.5920000076,0.0000000000,1.4062500000
0.5960000038,0.0000000000,1.4062500000
0.6010000228,0.0000000000,1.4062500000
0.6059999942,0.0000000000,1.4062500000
0.6100000381,0.0000000000,1.4062500000
0.6140000343,0.0000000000,1.4062500000
0.6179999828,0.0000000000,1.4062500000
0.6230000495,0.0000000000,1.4062500000
0.6269999504,0.0000000000,1.4062500000
0.6309999942,0.0000000000,1.4062500000
0.6359999656,0.0000000000,1.4062500000
0.6409999847,0.0000000000,1.4062500000
0.6449999809,0.0000000000,1.4062500000
0.6489999771,0.0000000000,1.4062500000
0.6539999961,0.0000000000,1.4062500000
0.6579999923,0.0000000000,1.4062500000
0.6619999885,0.0000000000,1.4062500000
0.6670000076,0.0000000000,1.4062500000
0.6710000038,0.0000000000,1.4062500000
0.6750000000,0.0000000000,1.4062500000
0.6789999961,0.0000000000,1.4062500000
0.6849999904,0.0000000000,1.4062500000
0.6890000343,0.0000000000,1.4062500000
0.6930000305,0.0000000000,1.4062500000
0.6980000019,0.0000000000,1.4062500000
0.7020000457,0.0000000000,1.4062500000
0.7059999465,0.0000000000,1.4062500000
0.7099999904,0.0000000000,1.4062500000
0.7149999618,0.0000000000,1.4062500000
0.7189999580,0.0000000000,1.4062500000
0.7230000019,0.0000000000,1.4062500000
0.7289999961,0.0000000000,1.4062500000
0.7329999923,0.0000000000,1.4062500000
0.7369999885,0.0000000000,1.4062500000
0.7420000076,0.0000000000,1.4062500000
0.7460000038,0.0000000000,1.4062500000
0.7500000000,0.0000000000,1.4062500000
0.7539999961,0.0000000000,1.4062500000
0.7590000152,0.0000000000,1.4062500000
0.7630000114,0.0000000000,1.4062500000
0.7680000305,0.0000000000,1.4062500000
0.7730000019,0.0000000000,1.4062500000
0.7769999980,0.0000000000,1.4062500000
0.7810000419,0.0000000000,1.4062500000
0.7850000381,0.0000000000,1.4062500000
0.7900000095,0.0000000000,1.4062500000
0.7940000534,0.0000000000,1.4062500000
0.7979999542,0.0000000000,1.4062500000
0.8029999732,0.0000000000,1.4062500000
0.8069999694,0.0000000000,1.4062500000
0.8119999885,0.0000000000,1.4062500000
0.8159999847,0.0000000000,1.4062500000
0.8210000038,0.0000000000,1.4062500000
0.8250000000,0.0000000000,1.4062500000
0.8289999961,0.0000000000,1.4062500000
0.8340000152,0.0000000000,1.4062500000
0.8380000114,0.0000000000,1.4062500000
0.8420000076,0.0000000000,1.4062500000
0.8460000038,0.0000000000,1.4062500000
0.8510000228,0.0000000000,1.4062500000
0.8560000419,0.0000000000,1.4062500000
0.8600000381,0.0000000000,1.4062500000
0.8649999618,0.0000000000,1.4062500000
0.8690000534,0.0000000000,1.4062500000
0.8730000495,0.0000000000,1.4062500000
0.8780000686,0.0000000000,1.4062500000
0.8820000648,0.0000000000,1.4062500000
0.8859999656,0.0000000000,1.4062500000
0.8899999618,0.0000000000,1.4062500000
0.8960000038,0.0000000000,1.4062500000
0.9000000000,0.0000000000,1.4062500000
0.9039999961,0.0000000000,1.4062500000
0.9079999923,0.0000000000,1.4062500000
0.9130000114,0.0000000000,1.4062500000
0.9170000076,0.0000000000,1.4062500000
0.9210000038,0.0000000000,1.4062500000
0.9260000228,0.0000000000,1.4062500000
0.9300000190,0.0000000000,1.4062500000
0.9340000152,0.0000000000,1.4062500000
0.9399999618,0.0000000000,1.4062500000
0.9440000534,0.0000000000,1.4062500000
0.9480000495,0.0000000000,1.4062500000
0.9520000457,0.0000000000,1.4062500000
0.9569999694,0.0000000000,1.4062500000
0.9610000610,0.0000000000,1.4062500000
0.9649999618,0.0000000000,1.4062500000
0.9700000762,0.0000000000,1.4062500000
0.9739999771,0.0000000000,1.4062500000
0.9779999732,0.0000000000,1.4062500000
0.9829999923,0.0000000000,1.4062500000
0.9880000114,0.0000000000,1.4062500000
0.9920000076,0.0000000000,1.4062500000
0.9960000038,0.0000000000,1.4062500000
1.0010000467,0.3000000000,1.4062500000
1.0049999952,0.3000000000,1.4062500000
1.0089999437,0.3000000000,1.4062500000
1.0130000114,0.3000000000,1.4062500000
1.0180000066,0.3000000000,1.4062500000
1.0219999551,0.3000000000,1.3183593750
1.0269999504,0.3000000000,1.4062500000
1.0319999456,0.3000000000,1.3183593750
1.0360000133,0.3000000000,1.4062500000
1.0399999618,0.3000000000,1.4062500000
1.0440000295,0.3000000000,1.4062500000
1.0490000247,0.3000000000,1.4062500000
1.0529999732,0.3000000000,1.4941406250
1.0570000410,0.3000000000,1.4941406250
1.0620000362,0.3000000000,1.5820312500
1.0670000314,0.3000000000,1.4941406250
1.0709999799,0.3000000000,1.6699218750
1.0750000476,0.3000000000,1.6699218750
1.0800000381,0.3000000000,1.7578125000
1.0839999961,0.3000000000,1.8457031250
1.0880000591,0.3000000000,1.8457031250
1.0930000495,0.3000000000,2.0214843750
1.0970000076,0.3000000000,2.1093750000
1.1009999513,0.3000000000,2.1972656250
1.1050000190,0.3000000000,2.3730468750
1.1109999418,0.3000000000,2.5488281250
1.1150000095,0.3000000000,2.6367187500
1.1189999580,0.3000000000,2.8125000000
1.1239999532,0.3000000000,3.0761718750
1.1280000209,0.3000000000,3.2519531250
1.1319999694,0.3000000000,3.4277343750
1.1360000371,0.3000000000,3.6914062500
1.1410000324,0.3000000000,3.8671875000
1.1449999809,0.3000000000,4.1308593750
1.1490000486,0.3000000000,4.4824218750
1.1549999713,0.3000000000,4.7460937500
1.1590000391,0.3000000000,5.0097656250
1.1629999876,0.3000000000,5.3613281250
1.1670000553,0.3000000000,5.6250000000
1.1720000505,0.3000000000,5.9765625000
1.1759999990,0.3000000000,6.4160156250
1.1799999475,0.3000000000,6.7675781250
1.1849999427,0.3000000000,7.1191406250
1.1890000152,0.3000000000,7.5585937500
1.1929999542,0.3000000000,7.9980468750
1.1979999542,0.3000000000,8.4375000000
1.2029999494,0.3000000000,8.8769531250
1.2070000171,0.3000000000,9.3164062500
1.2109999656,0.3000000000,9.8437500000
1.2159999608,0.3000000000,10.2832031250
1.2200000286,0.3000000000,10.8105468750
1.2239999771,0.3000000000,11.3378906250
1.2289999723,0.3000000000,11.8652343750
1.2330000400,0.3000000000,12.4804687500
1.2380000352,0.3000000000,13.0078125000
1.2430000305,0.3000000000,13.5351562500
1.2469999790,0.3000000000,14.0625000000
1.2510000467,0.3000000000,14.5898437500
1.2560000419,0.3000000000,15.2050781250
1.2599999904,0.3000000000,15.7324218750
1.2649999856,0.3000000000,16.3476562500
1.2690000534,0.3000000000,16.9628906250
1.2730000019,0.3000000000,17.4902343750
1.2779999971,0.3000000000,18.1054687500
1.2829999923,0.3000000000,18.7207031250
1.2869999408,0.3000000000,19.3359375000
1.2920000553,0.3000000000,19.8632812500
1.2960000038,0.3000000000,20.4785156250
1.2999999523,0.3000000000,21.0937500000
1.3049999475,0.3000000000,21.6210937500
1.3090000152,0.3000000000,22.2363281250
1.3129999637,0.3000000000,22.9394531250
1.3179999589,0.3000000000,23.4667968750
1.3229999542,0.3000000000,23.9941406250
1.3279999494,0.3000000000,24.6093750000
1.3320000171,0.3000000000,25.1367187500
1.3359999656,0.3000000000,25.7519531250
1.3409999608,0.3000000000,26.3671875000
1.3450000286,0.3000000000,26.8945312500
1.3489999771,0.3000000000,27.4218750000
1.3539999723,0.3000000000,27.8613281250
1.3580000400,0.3000000000,28.3007812500
1.3619999885,0.3000000000,28.7402343750
1.3680000305,0.3000000000,29.2675781250
1.3719999790,0.3000000000,29.8828125000
1.3760000467,0.3000000000,30.3222656250
1.3810000419,0.3000000000,30.7617187500
1.3849999904,0.3000000000,31.2011718750
1.3899999809,0.3000000000,31.6406250000
1.3940000534,0.3000000000,31.9921875000
1.3980000019,0.3000000000,32.4316406250
1.4029999732,0.3000000000,32.7832031250
1.4079999923,0.3000000000,33.1347656250
1.4119999408,0.3000000000,33.4863281250
1.4170000553,0.3000000000,33.8378906250
1.4210000038,0.3000000000,34.1015625000
1.4249999523,0.3000000000,34.3652343750
1.4299999237,0.3000000000,34.6289062500
1.4340000152,0.3000000000,34.8925781250
1.4390000343,0.3000000000,35.1562500000
